X,Y,method,alternative,n,r,CI95%,p-unc,p-corr,p-adjust,BF10,power,X_desc,Y_desc,X_COG,Y_COG,COG_pair
TIGR00539,TIGR02075,pearson,two-sided,47758,0.5349158128666356,[0.53 0.54],0.0,0.0,fdr_bh,inf,1.0,putative oxygen-independent coproporphyrinogen III oxidase,UMP kinase,H,F,"F,H"
TIGR00539,TIGR02191,pearson,two-sided,45821,0.646208257822568,[0.64 0.65],0.0,0.0,fdr_bh,inf,1.0,putative oxygen-independent coproporphyrinogen III oxidase,ribonuclease III,H,J,"H,J"
TIGR00539,TIGR02273,pearson,two-sided,45016,0.6396051631310917,[0.63 0.65],0.0,0.0,fdr_bh,inf,1.0,putative oxygen-independent coproporphyrinogen III oxidase,16S rRNA processing protein RimM,H,J,"H,J"
TIGR00539,TIGR02350,pearson,two-sided,42366,0.39231625601174114,[0.38 0.4 ],0.0,0.0,fdr_bh,inf,1.0,putative oxygen-independent coproporphyrinogen III oxidase,chaperone protein DnaK,H,J,"H,J"
TIGR00539,TIGR02386,pearson,two-sided,43106,0.591909520017832,[0.59 0.6 ],0.0,0.0,fdr_bh,inf,1.0,putative oxygen-independent coproporphyrinogen III oxidase,"DNA-directed RNA polymerase, beta' subunit",H,K,"H,K"
TIGR00539,TIGR02397,pearson,two-sided,47022,0.6512418612248481,[0.65 0.66],0.0,0.0,fdr_bh,inf,1.0,putative oxygen-independent coproporphyrinogen III oxidase,"DNA polymerase III, subunit gamma and tau",H,L,"H,L"
TIGR00539,TIGR02432,pearson,two-sided,47265,0.7235322427663365,[0.72 0.73],0.0,0.0,fdr_bh,inf,1.0,putative oxygen-independent coproporphyrinogen III oxidase,tRNA(Ile)-lysidine synthetase,H,J,"H,J"
TIGR00539,TIGR02729,pearson,two-sided,48640,0.5979296486556074,[0.59 0.6 ],0.0,0.0,fdr_bh,inf,1.0,putative oxygen-independent coproporphyrinogen III oxidase,Obg family GTPase CgtA,H,J,"H,J"
TIGR00539,TIGR03263,pearson,two-sided,47264,0.61078215485456,[0.61 0.62],0.0,0.0,fdr_bh,inf,1.0,putative oxygen-independent coproporphyrinogen III oxidase,guanylate kinase,H,F,"F,H"
TIGR00539,TIGR03594,pearson,two-sided,48707,0.6270487427781211,[0.62 0.63],0.0,0.0,fdr_bh,inf,1.0,putative oxygen-independent coproporphyrinogen III oxidase,ribosome-associated GTPase EngA,H,J,"H,J"
TIGR00539,TIGR03625,pearson,two-sided,45542,0.44146876536700597,[0.43 0.45],0.0,0.0,fdr_bh,inf,1.0,putative oxygen-independent coproporphyrinogen III oxidase,50S ribosomal protein uL3,H,J,"H,J"
TIGR00539,TIGR03632,pearson,two-sided,46130,0.43349364187220907,[0.43 0.44],0.0,0.0,fdr_bh,inf,1.0,putative oxygen-independent coproporphyrinogen III oxidase,ribosomal protein uS11,H,J,"H,J"
TIGR00539,TIGR03654,pearson,two-sided,45430,0.21461634396839607,[0.21 0.22],0.0,0.0,fdr_bh,inf,1.0,putative oxygen-independent coproporphyrinogen III oxidase,ribosomal protein uL6,H,J,"H,J"
TIGR00539,TIGR03723,pearson,two-sided,47938,0.6390269713436935,[0.63 0.64],0.0,0.0,fdr_bh,inf,1.0,putative oxygen-independent coproporphyrinogen III oxidase,tRNA threonylcarbamoyl adenosine modification protein TsaD,H,J,"H,J"
TIGR00539,TIGR03725,pearson,two-sided,46693,0.509526954686172,[0.5  0.52],0.0,0.0,fdr_bh,inf,1.0,putative oxygen-independent coproporphyrinogen III oxidase,tRNA threonylcarbamoyl adenosine modification protein YeaZ,H,J,"H,J"
TIGR00539,TIGR03953,pearson,two-sided,45357,0.4805079900140048,[0.47 0.49],0.0,0.0,fdr_bh,inf,1.0,putative oxygen-independent coproporphyrinogen III oxidase,50S ribosomal protein uL4,H,J,"H,J"
TIGR00580,TIGR00593,pearson,two-sided,48981,0.7645708727947438,[0.76 0.77],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,DNA polymerase I,L,L,"L,L"
TIGR00580,TIGR00615,pearson,two-sided,49569,0.6135484949271275,[0.61 0.62],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,recombination protein RecR,L,L,"L,L"
TIGR00580,TIGR00631,pearson,two-sided,49166,0.6742669676573816,[0.67 0.68],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,excinuclease ABC subunit B,L,L,"L,L"
TIGR00580,TIGR00634,pearson,two-sided,46622,0.753475498978135,[0.75 0.76],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,DNA repair protein RecN,L,L,"L,L"
TIGR00580,TIGR00635,pearson,two-sided,49699,0.617545328194495,[0.61 0.62],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,Holliday junction DNA helicase RuvB,L,L,"L,L"
TIGR00580,TIGR00643,pearson,two-sided,47172,0.7959275909217338,[0.79 0.8 ],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ATP-dependent DNA helicase RecG,L,L,"L,L"
TIGR00580,TIGR00663,pearson,two-sided,47065,0.5410471503679424,[0.53 0.55],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,"DNA polymerase III, beta subunit",L,L,"L,L"
TIGR00580,TIGR00717,pearson,two-sided,42192,0.600497698944321,[0.59 0.61],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal protein bS1,L,J,"J,L"
TIGR00580,TIGR00755,pearson,two-sided,49727,0.6564905806140938,[0.65 0.66],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal RNA small subunit methyltransferase A,L,J,"J,L"
TIGR00580,TIGR00810,pearson,two-sided,49189,0.16951787185320272,[0.16 0.18],7.994477506e-314,8.106883879e-314,fdr_bh,inf,1.0,transcription-repair coupling factor,"preprotein translocase, SecG subunit",L,U,"L,U"
TIGR00580,TIGR00922,pearson,two-sided,46653,0.5459453116260018,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,transcription termination/antitermination factor NusG,L,K,"K,L"
TIGR00580,TIGR00928,pearson,two-sided,43840,0.6164954147320407,[0.61 0.62],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,adenylosuccinate lyase,L,F,"F,L"
TIGR00580,TIGR00959,pearson,two-sided,47735,0.6369572826631386,[0.63 0.64],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,signal recognition particle protein,L,U,"L,U"
TIGR00580,TIGR00963,pearson,two-sided,47761,0.6909278055777305,[0.69 0.7 ],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,"preprotein translocase, SecA subunit",L,U,"L,U"
TIGR00580,TIGR00964,pearson,two-sided,45631,0.42524710476055005,[0.42 0.43],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,"preprotein translocase, SecE subunit",L,U,"L,U"
TIGR00580,TIGR00967,pearson,two-sided,47566,0.4451549089079126,[0.44 0.45],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,"preprotein translocase, SecY subunit",L,U,"L,U"
TIGR00580,TIGR01009,pearson,two-sided,46331,0.4930277835918614,[0.49 0.5 ],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal protein uS3,L,J,"J,L"
TIGR00580,TIGR01011,pearson,two-sided,49196,0.5205487141821139,[0.51 0.53],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal protein uS2,L,J,"J,L"
TIGR00580,TIGR01017,pearson,two-sided,47390,0.29788583385523854,[0.29 0.31],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal protein uS4,L,J,"J,L"
TIGR00580,TIGR01021,pearson,two-sided,47424,0.46215699289030043,[0.46 0.47],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal protein uS5,L,J,"J,L"
TIGR00580,TIGR01029,pearson,two-sided,46363,0.29702166631609417,[0.29 0.31],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal protein uS7,L,J,"J,L"
TIGR00580,TIGR01032,pearson,two-sided,49659,0.4322050322700696,[0.43 0.44],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal protein bL20,L,J,"J,L"
TIGR00580,TIGR01039,pearson,two-sided,42056,0.44957804798057527,[0.44 0.46],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,"ATP synthase F1, beta subunit",L,C,"C,L"
TIGR00580,TIGR01044,pearson,two-sided,46350,0.3900724238108271,[0.38 0.4 ],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal protein uL22,L,J,"J,L"
TIGR00580,TIGR01059,pearson,two-sided,45588,0.6218313555457853,[0.62 0.63],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,"DNA gyrase, B subunit",L,L,"L,L"
TIGR00580,TIGR01063,pearson,two-sided,46832,0.649708457166684,[0.64 0.65],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,"DNA gyrase, A subunit",L,L,"L,L"
TIGR00580,TIGR01066,pearson,two-sided,49472,0.37687107185225405,[0.37 0.38],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal protein uL13,L,J,"J,L"
TIGR00580,TIGR01071,pearson,two-sided,47772,0.22109740040512568,[0.21 0.23],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal protein uL15,L,J,"J,L"
TIGR00580,TIGR01079,pearson,two-sided,46614,0.54144541465987,[0.53 0.55],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal protein uL24,L,J,"J,L"
TIGR00580,TIGR01082,pearson,two-sided,47405,0.6978369230680241,[0.69 0.7 ],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,UDP-N-acetylmuramate--L-alanine ligase,L,M,"L,M"
TIGR00580,TIGR01087,pearson,two-sided,48515,0.742034598887302,[0.74 0.75],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,UDP-N-acetylmuramoylalanine--D-glutamate ligase,L,M,"L,M"
TIGR00580,TIGR01128,pearson,two-sided,47974,0.7017065136247042,[0.7  0.71],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,"DNA polymerase III, delta subunit",L,L,"L,L"
TIGR00580,TIGR01146,pearson,two-sided,42493,0.5179571154174991,[0.51 0.52],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,"ATP synthase F1, gamma subunit",L,C,"C,L"
TIGR00580,TIGR01164,pearson,two-sided,46463,0.38066057726548125,[0.37 0.39],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal protein uL16,L,J,"J,L"
TIGR00580,TIGR01169,pearson,two-sided,47050,0.5377018715820915,[0.53 0.54],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal protein uL1,L,J,"J,L"
TIGR00580,TIGR01171,pearson,two-sided,46519,0.5737581233556485,[0.57 0.58],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal protein uL2,L,J,"J,L"
TIGR00580,TIGR01302,pearson,two-sided,43737,0.6224343418091969,[0.62 0.63],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,inosine-5'-monophosphate dehydrogenase,L,F,"F,L"
TIGR00580,TIGR01391,pearson,two-sided,47700,0.7657211724615934,[0.76 0.77],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,DNA primase,L,L,"L,L"
TIGR00580,TIGR01393,pearson,two-sided,48856,0.6234394538766954,[0.62 0.63],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,elongation factor 4,L,J,"J,L"
TIGR00580,TIGR01394,pearson,two-sided,46649,0.5803644851961024,[0.57 0.59],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,GTP-binding protein TypA/BipA,L,T,"L,T"
TIGR00580,TIGR01510,pearson,two-sided,48471,0.5572614551058369,[0.55 0.56],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,pantetheine-phosphate adenylyltransferase,L,H,"H,L"
TIGR00580,TIGR01632,pearson,two-sided,46712,0.30908335870703146,[0.3  0.32],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal protein uL11,L,J,"J,L"
TIGR00580,TIGR01951,pearson,two-sided,49538,0.5891743588103693,[0.58 0.59],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,transcription antitermination factor NusB,L,K,"K,L"
TIGR00580,TIGR01953,pearson,two-sided,50171,0.5769555583090415,[0.57 0.58],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,transcription termination factor NusA,L,K,"K,L"
TIGR00580,TIGR02012,pearson,two-sided,48398,0.4767563058734784,[0.47 0.48],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,protein RecA,L,L,"L,L"
TIGR00580,TIGR02013,pearson,two-sided,45744,0.5098422832858187,[0.5  0.52],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,"DNA-directed RNA polymerase, beta subunit",L,K,"K,L"
TIGR00580,TIGR02027,pearson,two-sided,47495,0.49217707274096506,[0.49 0.5 ],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,"DNA-directed RNA polymerase, alpha subunit",L,K,"K,L"
TIGR00580,TIGR02075,pearson,two-sided,48925,0.545655398992064,[0.54 0.55],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,UMP kinase,L,F,"F,L"
TIGR00580,TIGR02191,pearson,two-sided,46825,0.6683608365388432,[0.66 0.67],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribonuclease III,L,J,"J,L"
TIGR00580,TIGR02273,pearson,two-sided,45548,0.666523522101912,[0.66 0.67],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,16S rRNA processing protein RimM,L,J,"J,L"
TIGR00580,TIGR02350,pearson,two-sided,43549,0.43914093698997003,[0.43 0.45],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,chaperone protein DnaK,L,J,"J,L"
TIGR00580,TIGR02386,pearson,two-sided,44562,0.6551701429543836,[0.65 0.66],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,"DNA-directed RNA polymerase, beta' subunit",L,K,"K,L"
TIGR00580,TIGR02397,pearson,two-sided,48339,0.6685899160115334,[0.66 0.67],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,"DNA polymerase III, subunit gamma and tau",L,L,"L,L"
TIGR00580,TIGR02432,pearson,two-sided,48319,0.7470701556033956,[0.74 0.75],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,tRNA(Ile)-lysidine synthetase,L,J,"J,L"
TIGR00580,TIGR02729,pearson,two-sided,49881,0.6758157072636952,[0.67 0.68],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,Obg family GTPase CgtA,L,J,"J,L"
TIGR00580,TIGR03263,pearson,two-sided,48321,0.6481223177356104,[0.64 0.65],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,guanylate kinase,L,F,"F,L"
TIGR00580,TIGR03594,pearson,two-sided,49752,0.6864283475867374,[0.68 0.69],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosome-associated GTPase EngA,L,J,"J,L"
TIGR00580,TIGR03625,pearson,two-sided,46927,0.4736580383555953,[0.47 0.48],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,50S ribosomal protein uL3,L,J,"J,L"
TIGR00580,TIGR03632,pearson,two-sided,47572,0.4606006275830427,[0.45 0.47],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal protein uS11,L,J,"J,L"
TIGR00580,TIGR03654,pearson,two-sided,46859,0.348848327814809,[0.34 0.36],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,ribosomal protein uL6,L,J,"J,L"
TIGR00580,TIGR03723,pearson,two-sided,49164,0.6647928701653537,[0.66 0.67],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,tRNA threonylcarbamoyl adenosine modification protein TsaD,L,J,"J,L"
TIGR00580,TIGR03725,pearson,two-sided,47689,0.6025905564272854,[0.6  0.61],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,tRNA threonylcarbamoyl adenosine modification protein YeaZ,L,J,"J,L"
TIGR00580,TIGR03953,pearson,two-sided,46723,0.5240100848281456,[0.52 0.53],0.0,0.0,fdr_bh,inf,1.0,transcription-repair coupling factor,50S ribosomal protein uL4,L,J,"J,L"
TIGR00593,TIGR00615,pearson,two-sided,51968,0.5993616981434078,[0.59 0.6 ],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,recombination protein RecR,L,L,"L,L"
TIGR00593,TIGR00631,pearson,two-sided,51431,0.6998809821450559,[0.7 0.7],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,excinuclease ABC subunit B,L,L,"L,L"
TIGR00593,TIGR00634,pearson,two-sided,46953,0.7582971037557756,[0.75 0.76],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,DNA repair protein RecN,L,L,"L,L"
TIGR00593,TIGR00635,pearson,two-sided,51272,0.642112970758788,[0.64 0.65],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,Holliday junction DNA helicase RuvB,L,L,"L,L"
TIGR00593,TIGR00643,pearson,two-sided,49667,0.7930083006121209,[0.79 0.8 ],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ATP-dependent DNA helicase RecG,L,L,"L,L"
TIGR00593,TIGR00663,pearson,two-sided,49376,0.5792088350257265,[0.57 0.59],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,"DNA polymerase III, beta subunit",L,L,"L,L"
TIGR00593,TIGR00717,pearson,two-sided,43469,0.6849493405511846,[0.68 0.69],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ribosomal protein bS1,L,J,"J,L"
TIGR00593,TIGR00755,pearson,two-sided,51874,0.6845197256063488,[0.68 0.69],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ribosomal RNA small subunit methyltransferase A,L,J,"J,L"
TIGR00593,TIGR00810,pearson,two-sided,51444,0.17182703435838848,[0.16 0.18],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,"preprotein translocase, SecG subunit",L,U,"L,U"
TIGR00593,TIGR00922,pearson,two-sided,48845,0.6322747456496635,[0.63 0.64],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,transcription termination/antitermination factor NusG,L,K,"K,L"
TIGR00593,TIGR00928,pearson,two-sided,44856,0.5878615452467562,[0.58 0.59],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,adenylosuccinate lyase,L,F,"F,L"
TIGR00593,TIGR00959,pearson,two-sided,48779,0.7008274067268347,[0.7  0.71],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,signal recognition particle protein,L,U,"L,U"
TIGR00593,TIGR00963,pearson,two-sided,50001,0.7335482384178084,[0.73 0.74],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,"preprotein translocase, SecA subunit",L,U,"L,U"
TIGR00593,TIGR00964,pearson,two-sided,47666,0.45252683671902183,[0.45 0.46],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,"preprotein translocase, SecE subunit",L,U,"L,U"
TIGR00593,TIGR00967,pearson,two-sided,49803,0.505075134532347,[0.5  0.51],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,"preprotein translocase, SecY subunit",L,U,"L,U"
TIGR00593,TIGR01009,pearson,two-sided,48581,0.627754458783997,[0.62 0.63],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ribosomal protein uS3,L,J,"J,L"
TIGR00593,TIGR01011,pearson,two-sided,51464,0.5644861124311975,[0.56 0.57],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ribosomal protein uS2,L,J,"J,L"
TIGR00593,TIGR01017,pearson,two-sided,49729,0.3545836720277128,[0.35 0.36],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ribosomal protein uS4,L,J,"J,L"
TIGR00593,TIGR01021,pearson,two-sided,49622,0.5604980567539746,[0.55 0.57],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ribosomal protein uS5,L,J,"J,L"
TIGR00593,TIGR01029,pearson,two-sided,48621,0.28781598727618063,[0.28 0.3 ],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ribosomal protein uS7,L,J,"J,L"
TIGR00593,TIGR01032,pearson,two-sided,52007,0.5222509380914633,[0.52 0.53],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ribosomal protein bL20,L,J,"J,L"
TIGR00593,TIGR01039,pearson,two-sided,43996,0.5185798001434345,[0.51 0.53],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,"ATP synthase F1, beta subunit",L,C,"C,L"
TIGR00593,TIGR01044,pearson,two-sided,48524,0.44038163178457035,[0.43 0.45],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ribosomal protein uL22,L,J,"J,L"
TIGR00593,TIGR01059,pearson,two-sided,47799,0.6765731987624442,[0.67 0.68],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,"DNA gyrase, B subunit",L,L,"L,L"
TIGR00593,TIGR01063,pearson,two-sided,48924,0.70961871238072,[0.71 0.71],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,"DNA gyrase, A subunit",L,L,"L,L"
TIGR00593,TIGR01066,pearson,two-sided,51853,0.3999771270080729,[0.39 0.41],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ribosomal protein uL13,L,J,"J,L"
TIGR00593,TIGR01071,pearson,two-sided,49981,0.18892410070266288,[0.18 0.2 ],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ribosomal protein uL15,L,J,"J,L"
TIGR00593,TIGR01079,pearson,two-sided,48857,0.5852455792114191,[0.58 0.59],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ribosomal protein uL24,L,J,"J,L"
TIGR00593,TIGR01082,pearson,two-sided,49224,0.6867341098020591,[0.68 0.69],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,UDP-N-acetylmuramate--L-alanine ligase,L,M,"L,M"
TIGR00593,TIGR01087,pearson,two-sided,50381,0.7576846161170088,[0.75 0.76],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,UDP-N-acetylmuramoylalanine--D-glutamate ligase,L,M,"L,M"
TIGR00593,TIGR01128,pearson,two-sided,49551,0.7541105167536389,[0.75 0.76],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,"DNA polymerase III, delta subunit",L,L,"L,L"
TIGR00593,TIGR01146,pearson,two-sided,44434,0.5495608200440827,[0.54 0.56],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,"ATP synthase F1, gamma subunit",L,C,"C,L"
TIGR00593,TIGR01164,pearson,two-sided,48682,0.43787178287558376,[0.43 0.45],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ribosomal protein uL16,L,J,"J,L"
TIGR00593,TIGR01169,pearson,two-sided,48787,0.5783393423377503,[0.57 0.58],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ribosomal protein uL1,L,J,"J,L"
TIGR00593,TIGR01171,pearson,two-sided,48730,0.6698582831302151,[0.66 0.67],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ribosomal protein uL2,L,J,"J,L"
TIGR00593,TIGR01302,pearson,two-sided,45008,0.6238928057830472,[0.62 0.63],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,inosine-5'-monophosphate dehydrogenase,L,F,"F,L"
TIGR00593,TIGR01391,pearson,two-sided,50013,0.7763234927923676,[0.77 0.78],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,DNA primase,L,L,"L,L"
TIGR00593,TIGR01393,pearson,two-sided,51103,0.6245145776893594,[0.62 0.63],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,elongation factor 4,L,J,"J,L"
TIGR00593,TIGR01394,pearson,two-sided,48656,0.600376153607724,[0.59 0.61],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,GTP-binding protein TypA/BipA,L,T,"L,T"
TIGR00593,TIGR01510,pearson,two-sided,49486,0.554377481154507,[0.55 0.56],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,pantetheine-phosphate adenylyltransferase,L,H,"H,L"
TIGR00593,TIGR01632,pearson,two-sided,48887,0.33627032363778886,[0.33 0.34],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ribosomal protein uL11,L,J,"J,L"
TIGR00593,TIGR01951,pearson,two-sided,51127,0.5811646765968035,[0.58 0.59],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,transcription antitermination factor NusB,L,K,"K,L"
TIGR00593,TIGR01953,pearson,two-sided,52569,0.614341284752105,[0.61 0.62],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,transcription termination factor NusA,L,K,"K,L"
TIGR00593,TIGR02012,pearson,two-sided,50783,0.489957770041429,[0.48 0.5 ],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,protein RecA,L,L,"L,L"
TIGR00593,TIGR02013,pearson,two-sided,47890,0.5610376726069317,[0.55 0.57],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,"DNA-directed RNA polymerase, beta subunit",L,K,"K,L"
TIGR00593,TIGR02027,pearson,two-sided,49742,0.4915563620489968,[0.48 0.5 ],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,"DNA-directed RNA polymerase, alpha subunit",L,K,"K,L"
TIGR00593,TIGR02075,pearson,two-sided,49431,0.587407447051209,[0.58 0.59],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,UMP kinase,L,F,"F,L"
TIGR00593,TIGR02191,pearson,two-sided,49040,0.6360351440279535,[0.63 0.64],0.0,0.0,fdr_bh,inf,1.0,DNA polymerase I,ribonuclease III,L,J,"J,L"
