X,Y,method,covar,alternative,n,r,CI95%,p-unc,p-corr,p-adjust,X_desc,Y_desc,X_COG,Y_COG,COG_pair
TIGR01164,TIGR01510,pearson,['genome_avg_NOSC'],two-sided,47058,0.11041107566124082,[0.1  0.12],1.5648188375555558e-127,2.5118719649610314e-127,fdr_bh,ribosomal protein uL16,pantetheine-phosphate adenylyltransferase,J,H,"H,J"
TIGR01164,TIGR01632,pearson,['genome_avg_NOSC'],two-sided,49170,-0.04169233068244911,[-0.05 -0.03],2.2728510886541816e-20,2.605677066954216e-20,fdr_bh,ribosomal protein uL16,ribosomal protein uL11,J,J,"J,J"
TIGR01164,TIGR01951,pearson,['genome_avg_NOSC'],two-sided,49390,0.10135472312381891,[0.09 0.11],6.468535028207483e-113,1.0005489623353862e-112,fdr_bh,ribosomal protein uL16,transcription antitermination factor NusB,J,K,"J,K"
TIGR01164,TIGR01953,pearson,['genome_avg_NOSC'],two-sided,50910,0.1920595344691821,[0.18 0.2 ],0.0,0.0,fdr_bh,ribosomal protein uL16,transcription termination factor NusA,J,K,"J,K"
TIGR01164,TIGR02012,pearson,['genome_avg_NOSC'],two-sided,49204,0.1369838904420794,[0.13 0.15],1.0858516182618276e-204,2.1270179847433334e-204,fdr_bh,ribosomal protein uL16,protein RecA,J,L,"J,L"
TIGR01164,TIGR02013,pearson,['genome_avg_NOSC'],two-sided,48097,0.3460571790356281,[0.34 0.35],0.0,0.0,fdr_bh,ribosomal protein uL16,"DNA-directed RNA polymerase, beta subunit",J,K,"J,K"
TIGR01164,TIGR02027,pearson,['genome_avg_NOSC'],two-sided,50514,0.1653225776992105,[0.16 0.17],2.3839411039412808e-306,6.185079753684863e-306,fdr_bh,ribosomal protein uL16,"DNA-directed RNA polymerase, alpha subunit",J,K,"J,K"
TIGR01164,TIGR02075,pearson,['genome_avg_NOSC'],two-sided,47452,0.12527180849147906,[0.12 0.13],3.1004233297798546e-165,5.447102011473465e-165,fdr_bh,ribosomal protein uL16,UMP kinase,J,F,"F,J"
TIGR01164,TIGR02191,pearson,['genome_avg_NOSC'],two-sided,47402,0.05951267218878539,[0.05 0.07],1.8553656538697197e-38,2.2875687737229837e-38,fdr_bh,ribosomal protein uL16,ribonuclease III,J,J,"J,J"
TIGR01164,TIGR02273,pearson,['genome_avg_NOSC'],two-sided,43536,0.08965569797977553,[0.08 0.1 ],2.1704276733147336e-78,3.0547710600171884e-78,fdr_bh,ribosomal protein uL16,16S rRNA processing protein RimM,J,J,"J,J"
TIGR01164,TIGR02350,pearson,['genome_avg_NOSC'],two-sided,44960,0.09175293678334046,[0.08 0.1 ],1.1997155278874058e-84,1.71422230720754e-84,fdr_bh,ribosomal protein uL16,chaperone protein DnaK,J,J,"J,J"
TIGR01164,TIGR02386,pearson,['genome_avg_NOSC'],two-sided,46958,0.28060160675993967,[0.27 0.29],0.0,0.0,fdr_bh,ribosomal protein uL16,"DNA-directed RNA polymerase, beta' subunit",J,K,"J,K"
TIGR01164,TIGR02397,pearson,['genome_avg_NOSC'],two-sided,49224,0.17844216191595014,[0.17 0.19],0.0,0.0,fdr_bh,ribosomal protein uL16,"DNA polymerase III, subunit gamma and tau",J,L,"J,L"
TIGR01164,TIGR02432,pearson,['genome_avg_NOSC'],two-sided,47471,0.1516399344920256,[0.14 0.16],3.947720524848263e-242,8.549203684384772e-242,fdr_bh,ribosomal protein uL16,tRNA(Ile)-lysidine synthetase,J,J,"J,J"
TIGR01164,TIGR02729,pearson,['genome_avg_NOSC'],two-sided,49951,0.0356662150109469,[0.03 0.04],1.5417178565838443e-15,1.727536957942349e-15,fdr_bh,ribosomal protein uL16,Obg family GTPase CgtA,J,J,"J,J"
TIGR01164,TIGR03263,pearson,['genome_avg_NOSC'],two-sided,47557,0.004960978075797734,[-0.    0.01],0.2793256348536081,0.2833335747769231,fdr_bh,ribosomal protein uL16,guanylate kinase,J,F,"F,J"
TIGR01164,TIGR03594,pearson,['genome_avg_NOSC'],two-sided,48549,0.19218220193035473,[0.18 0.2 ],0.0,0.0,fdr_bh,ribosomal protein uL16,ribosome-associated GTPase EngA,J,J,"J,J"
TIGR01164,TIGR03625,pearson,['genome_avg_NOSC'],two-sided,51528,0.01914488775809264,[0.01 0.03],1.3858064886198696e-05,1.4724193941586115e-05,fdr_bh,ribosomal protein uL16,50S ribosomal protein uL3,J,J,"J,J"
TIGR01164,TIGR03632,pearson,['genome_avg_NOSC'],two-sided,51198,0.1656054999177632,[0.16 0.17],0.0,0.0,fdr_bh,ribosomal protein uL16,ribosomal protein uS11,J,J,"J,J"
TIGR01164,TIGR03654,pearson,['genome_avg_NOSC'],two-sided,51856,0.1407593662382622,[0.13 0.15],1.1602730376766519e-227,2.415262241694255e-227,fdr_bh,ribosomal protein uL16,ribosomal protein uL6,J,J,"J,J"
TIGR01164,TIGR03723,pearson,['genome_avg_NOSC'],two-sided,49766,0.11347896319271056,[0.1  0.12],2.76365645577848e-142,4.568767560606239e-142,fdr_bh,ribosomal protein uL16,tRNA threonylcarbamoyl adenosine modification protein TsaD,J,J,"J,J"
TIGR01164,TIGR03725,pearson,['genome_avg_NOSC'],two-sided,46166,0.040431996234909444,[0.03 0.05],3.606767294985968e-18,4.0915663308229765e-18,fdr_bh,ribosomal protein uL16,tRNA threonylcarbamoyl adenosine modification protein YeaZ,J,J,"J,J"
TIGR01164,TIGR03953,pearson,['genome_avg_NOSC'],two-sided,51659,0.22192022199262543,[0.21 0.23],0.0,0.0,fdr_bh,ribosomal protein uL16,50S ribosomal protein uL4,J,J,"J,J"
TIGR01169,TIGR01171,pearson,['genome_avg_NOSC'],two-sided,48776,0.22678021215438457,[0.22 0.24],0.0,0.0,fdr_bh,ribosomal protein uL1,ribosomal protein uL2,J,J,"J,J"
TIGR01169,TIGR01302,pearson,['genome_avg_NOSC'],two-sided,43122,0.33061416219406686,[0.32 0.34],0.0,0.0,fdr_bh,ribosomal protein uL1,inosine-5'-monophosphate dehydrogenase,J,F,"F,J"
TIGR01169,TIGR01391,pearson,['genome_avg_NOSC'],two-sided,48064,0.22779574036935082,[0.22 0.24],0.0,0.0,fdr_bh,ribosomal protein uL1,DNA primase,J,L,"J,L"
TIGR01169,TIGR01393,pearson,['genome_avg_NOSC'],two-sided,49210,0.23683473739578229,[0.23 0.25],0.0,0.0,fdr_bh,ribosomal protein uL1,elongation factor 4,J,J,"J,J"
TIGR01169,TIGR01394,pearson,['genome_avg_NOSC'],two-sided,46571,0.347120744544056,[0.34 0.36],0.0,0.0,fdr_bh,ribosomal protein uL1,GTP-binding protein TypA/BipA,J,T,"J,T"
TIGR01169,TIGR01510,pearson,['genome_avg_NOSC'],two-sided,47653,0.06985433231658224,[0.06 0.08],1.2689817348426039e-52,1.648867986674466e-52,fdr_bh,ribosomal protein uL1,pantetheine-phosphate adenylyltransferase,J,H,"H,J"
TIGR01169,TIGR01632,pearson,['genome_avg_NOSC'],two-sided,52135,0.1791115355443085,[0.17 0.19],0.0,0.0,fdr_bh,ribosomal protein uL1,ribosomal protein uL11,J,J,"J,J"
TIGR01169,TIGR01951,pearson,['genome_avg_NOSC'],two-sided,49147,0.1289205018707409,[0.12 0.14],3.886117212507317e-181,7.110937185367054e-181,fdr_bh,ribosomal protein uL1,transcription antitermination factor NusB,J,K,"J,K"
TIGR01169,TIGR01953,pearson,['genome_avg_NOSC'],two-sided,50839,0.3138478652941456,[0.31 0.32],0.0,0.0,fdr_bh,ribosomal protein uL1,transcription termination factor NusA,J,K,"J,K"
TIGR01169,TIGR02012,pearson,['genome_avg_NOSC'],two-sided,48959,0.32216072880477314,[0.31 0.33],0.0,0.0,fdr_bh,ribosomal protein uL1,protein RecA,J,L,"J,L"
TIGR01169,TIGR02013,pearson,['genome_avg_NOSC'],two-sided,48992,0.37403969177293106,[0.37 0.38],0.0,0.0,fdr_bh,ribosomal protein uL1,"DNA-directed RNA polymerase, beta subunit",J,K,"J,K"
TIGR01169,TIGR02027,pearson,['genome_avg_NOSC'],two-sided,49005,0.3608036317449904,[0.35 0.37],0.0,0.0,fdr_bh,ribosomal protein uL1,"DNA-directed RNA polymerase, alpha subunit",J,K,"J,K"
TIGR01169,TIGR02075,pearson,['genome_avg_NOSC'],two-sided,47953,0.295399230911257,[0.29 0.3 ],0.0,0.0,fdr_bh,ribosomal protein uL1,UMP kinase,J,F,"F,J"
TIGR01169,TIGR02191,pearson,['genome_avg_NOSC'],two-sided,47331,0.1495307999483321,[0.14 0.16],9.769856469443348e-235,2.0798084434056502e-234,fdr_bh,ribosomal protein uL1,ribonuclease III,J,J,"J,J"
TIGR01169,TIGR02273,pearson,['genome_avg_NOSC'],two-sided,44353,0.18290735190695956,[0.17 0.19],0.0,0.0,fdr_bh,ribosomal protein uL1,16S rRNA processing protein RimM,J,J,"J,J"
TIGR01169,TIGR02350,pearson,['genome_avg_NOSC'],two-sided,44527,0.2042039944147425,[0.2  0.21],0.0,0.0,fdr_bh,ribosomal protein uL1,chaperone protein DnaK,J,J,"J,J"
TIGR01169,TIGR02386,pearson,['genome_avg_NOSC'],two-sided,47356,0.3962933968179963,[0.39 0.4 ],0.0,0.0,fdr_bh,ribosomal protein uL1,"DNA-directed RNA polymerase, beta' subunit",J,K,"J,K"
TIGR01169,TIGR02397,pearson,['genome_avg_NOSC'],two-sided,48943,0.21321054098821746,[0.2  0.22],0.0,0.0,fdr_bh,ribosomal protein uL1,"DNA polymerase III, subunit gamma and tau",J,L,"J,L"
TIGR01169,TIGR02432,pearson,['genome_avg_NOSC'],two-sided,48162,0.11834062327708822,[0.11 0.13],9.959681217692917e-150,1.6783602524032908e-149,fdr_bh,ribosomal protein uL1,tRNA(Ile)-lysidine synthetase,J,J,"J,J"
TIGR01169,TIGR02729,pearson,['genome_avg_NOSC'],two-sided,50006,0.19275934911908343,[0.18 0.2 ],0.0,0.0,fdr_bh,ribosomal protein uL1,Obg family GTPase CgtA,J,J,"J,J"
TIGR01169,TIGR03263,pearson,['genome_avg_NOSC'],two-sided,48018,0.19106411403850523,[0.18 0.2 ],0.0,0.0,fdr_bh,ribosomal protein uL1,guanylate kinase,J,F,"F,J"
TIGR01169,TIGR03594,pearson,['genome_avg_NOSC'],two-sided,49242,0.3185292198137864,[0.31 0.33],0.0,0.0,fdr_bh,ribosomal protein uL1,ribosome-associated GTPase EngA,J,J,"J,J"
TIGR01169,TIGR03625,pearson,['genome_avg_NOSC'],two-sided,49027,0.17998634324833296,[0.17 0.19],0.0,0.0,fdr_bh,ribosomal protein uL1,50S ribosomal protein uL3,J,J,"J,J"
TIGR01169,TIGR03632,pearson,['genome_avg_NOSC'],two-sided,49343,0.3291381813728692,[0.32 0.34],0.0,0.0,fdr_bh,ribosomal protein uL1,ribosomal protein uS11,J,J,"J,J"
TIGR01169,TIGR03654,pearson,['genome_avg_NOSC'],two-sided,48905,0.3164011134241101,[0.31 0.32],0.0,0.0,fdr_bh,ribosomal protein uL1,ribosomal protein uL6,J,J,"J,J"
TIGR01169,TIGR03723,pearson,['genome_avg_NOSC'],two-sided,49671,0.23379833525469793,[0.23 0.24],0.0,0.0,fdr_bh,ribosomal protein uL1,tRNA threonylcarbamoyl adenosine modification protein TsaD,J,J,"J,J"
TIGR01169,TIGR03725,pearson,['genome_avg_NOSC'],two-sided,46914,0.09555820835965843,[0.09 0.1 ],1.3809199530060447e-95,2.0321039704169744e-95,fdr_bh,ribosomal protein uL1,tRNA threonylcarbamoyl adenosine modification protein YeaZ,J,J,"J,J"
TIGR01169,TIGR03953,pearson,['genome_avg_NOSC'],two-sided,48878,0.257075308706255,[0.25 0.27],0.0,0.0,fdr_bh,ribosomal protein uL1,50S ribosomal protein uL4,J,J,"J,J"
TIGR01171,TIGR01302,pearson,['genome_avg_NOSC'],two-sided,42823,0.0010734917359399461,[-0.01  0.01],0.8242077434788477,0.8266390347575464,fdr_bh,ribosomal protein uL2,inosine-5'-monophosphate dehydrogenase,J,F,"F,J"
TIGR01171,TIGR01391,pearson,['genome_avg_NOSC'],two-sided,48254,0.07770185899617968,[0.07 0.09],1.6496090961623217e-65,2.230721391401321e-65,fdr_bh,ribosomal protein uL2,DNA primase,J,L,"J,L"
TIGR01171,TIGR01393,pearson,['genome_avg_NOSC'],two-sided,49384,0.061448602661973106,[0.05 0.07],1.5798355985034278e-42,1.973412556563064e-42,fdr_bh,ribosomal protein uL2,elongation factor 4,J,J,"J,J"
TIGR01171,TIGR01394,pearson,['genome_avg_NOSC'],two-sided,46631,0.17667260110700778,[0.17 0.19],0.0,0.0,fdr_bh,ribosomal protein uL2,GTP-binding protein TypA/BipA,J,T,"J,T"
TIGR01171,TIGR01510,pearson,['genome_avg_NOSC'],two-sided,47065,-0.02997232259742956,[-0.04 -0.02],7.844343809776356e-11,8.592914207088552e-11,fdr_bh,ribosomal protein uL2,pantetheine-phosphate adenylyltransferase,J,H,"H,J"
TIGR01171,TIGR01632,pearson,['genome_avg_NOSC'],two-sided,49182,0.14149799636847588,[0.13 0.15],2.6434571088704107e-218,5.358967563127408e-218,fdr_bh,ribosomal protein uL2,ribosomal protein uL11,J,J,"J,J"
TIGR01171,TIGR01951,pearson,['genome_avg_NOSC'],two-sided,49407,0.03168595355141868,[0.02 0.04],1.860306682321008e-12,2.0551740231737576e-12,fdr_bh,ribosomal protein uL2,transcription antitermination factor NusB,J,K,"J,K"
TIGR01171,TIGR01953,pearson,['genome_avg_NOSC'],two-sided,50971,0.165861096185612,[0.16 0.17],0.0,0.0,fdr_bh,ribosomal protein uL2,transcription termination factor NusA,J,K,"J,K"
TIGR01171,TIGR02012,pearson,['genome_avg_NOSC'],two-sided,49194,0.033629448219553694,[0.02 0.04],8.602326478007712e-14,9.577516147353044e-14,fdr_bh,ribosomal protein uL2,protein RecA,J,L,"J,L"
TIGR01171,TIGR02013,pearson,['genome_avg_NOSC'],two-sided,48187,0.10983394955698304,[0.1  0.12],3.395219924202381e-129,5.466036135018038e-129,fdr_bh,ribosomal protein uL2,"DNA-directed RNA polymerase, beta subunit",J,K,"J,K"
TIGR01171,TIGR02027,pearson,['genome_avg_NOSC'],two-sided,50326,0.17455241085706702,[0.17 0.18],0.0,0.0,fdr_bh,ribosomal protein uL2,"DNA-directed RNA polymerase, alpha subunit",J,K,"J,K"
TIGR01171,TIGR02075,pearson,['genome_avg_NOSC'],two-sided,47459,0.0942478703543519,[0.09 0.1 ],4.408175697195288e-94,6.458931762358784e-94,fdr_bh,ribosomal protein uL2,UMP kinase,J,F,"F,J"
TIGR01171,TIGR02191,pearson,['genome_avg_NOSC'],two-sided,47446,-0.03074961369719838,[-0.04 -0.02],2.09492735822989e-11,2.3015512136884774e-11,fdr_bh,ribosomal protein uL2,ribonuclease III,J,J,"J,J"
TIGR01171,TIGR02273,pearson,['genome_avg_NOSC'],two-sided,43553,0.15655698888495276,[0.15 0.17],5.169367117663923e-237,1.1067250740665789e-236,fdr_bh,ribosomal protein uL2,16S rRNA processing protein RimM,J,J,"J,J"
TIGR01171,TIGR02350,pearson,['genome_avg_NOSC'],two-sided,44990,0.009037687322694287,[-0.    0.02],0.055246247924491745,0.0567239301381753,fdr_bh,ribosomal protein uL2,chaperone protein DnaK,J,J,"J,J"
TIGR01171,TIGR02386,pearson,['genome_avg_NOSC'],two-sided,47041,0.13728372906268027,[0.13 0.15],1.2183205657274315e-196,2.345324572470709e-196,fdr_bh,ribosomal protein uL2,"DNA-directed RNA polymerase, beta' subunit",J,K,"J,K"
TIGR01171,TIGR02397,pearson,['genome_avg_NOSC'],two-sided,49177,0.12667092924249942,[0.12 0.14],5.361843984458964e-175,9.674896651260299e-175,fdr_bh,ribosomal protein uL2,"DNA polymerase III, subunit gamma and tau",J,L,"J,L"
TIGR01171,TIGR02432,pearson,['genome_avg_NOSC'],two-sided,47488,0.05571006842417201,[0.05 0.06],5.79424871353578e-34,7.013211699380483e-34,fdr_bh,ribosomal protein uL2,tRNA(Ile)-lysidine synthetase,J,J,"J,J"
TIGR01171,TIGR02729,pearson,['genome_avg_NOSC'],two-sided,49946,0.03500620654124986,[0.03 0.04],5.05555396260702e-15,5.652467161449127e-15,fdr_bh,ribosomal protein uL2,Obg family GTPase CgtA,J,J,"J,J"
TIGR01171,TIGR03263,pearson,['genome_avg_NOSC'],two-sided,47581,0.0902732400848449,[0.08 0.1 ],1.1698772276117301e-86,1.6789795789241715e-86,fdr_bh,ribosomal protein uL2,guanylate kinase,J,F,"F,J"
TIGR01171,TIGR03594,pearson,['genome_avg_NOSC'],two-sided,48570,0.21880441026566055,[0.21 0.23],0.0,0.0,fdr_bh,ribosomal protein uL2,ribosome-associated GTPase EngA,J,J,"J,J"
TIGR01171,TIGR03625,pearson,['genome_avg_NOSC'],two-sided,52339,0.2173253770451126,[0.21 0.23],0.0,0.0,fdr_bh,ribosomal protein uL2,50S ribosomal protein uL3,J,J,"J,J"
TIGR01171,TIGR03632,pearson,['genome_avg_NOSC'],two-sided,50965,0.12797259182757753,[0.12 0.14],5.109036663494741e-185,9.482329549610724e-185,fdr_bh,ribosomal protein uL2,ribosomal protein uS11,J,J,"J,J"
TIGR01171,TIGR03654,pearson,['genome_avg_NOSC'],two-sided,51368,0.024966082152733,[0.02 0.03],1.521428640476078e-08,1.64715701182702e-08,fdr_bh,ribosomal protein uL2,ribosomal protein uL6,J,J,"J,J"
TIGR01171,TIGR03723,pearson,['genome_avg_NOSC'],two-sided,49738,-0.07651742343591235,[-0.09 -0.07],1.7803817087776651e-65,2.4071057376770553e-65,fdr_bh,ribosomal protein uL2,tRNA threonylcarbamoyl adenosine modification protein TsaD,J,J,"J,J"
TIGR01171,TIGR03725,pearson,['genome_avg_NOSC'],two-sided,46208,-0.004549761060456942,[-0.01  0.  ],0.3280808734597265,0.33241059124484845,fdr_bh,ribosomal protein uL2,tRNA threonylcarbamoyl adenosine modification protein YeaZ,J,J,"J,J"
TIGR01171,TIGR03953,pearson,['genome_avg_NOSC'],two-sided,52645,0.27983050093920203,[0.27 0.29],0.0,0.0,fdr_bh,ribosomal protein uL2,50S ribosomal protein uL4,J,J,"J,J"
TIGR01302,TIGR01391,pearson,['genome_avg_NOSC'],two-sided,43829,0.24363773404620379,[0.23 0.25],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,DNA primase,F,L,"F,L"
TIGR01302,TIGR01393,pearson,['genome_avg_NOSC'],two-sided,44960,0.18894067843471332,[0.18 0.2 ],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,elongation factor 4,F,J,"F,J"
TIGR01302,TIGR01394,pearson,['genome_avg_NOSC'],two-sided,43018,0.2895087095587899,[0.28 0.3 ],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,GTP-binding protein TypA/BipA,F,T,"F,T"
TIGR01302,TIGR01510,pearson,['genome_avg_NOSC'],two-sided,45164,0.1710609592115122,[0.16 0.18],1.2588861888984735e-293,3.137328931495672e-293,fdr_bh,inosine-5'-monophosphate dehydrogenase,pantetheine-phosphate adenylyltransferase,F,H,"F,H"
TIGR01302,TIGR01632,pearson,['genome_avg_NOSC'],two-sided,42904,0.05948360145290429,[0.05 0.07],6.135419326915714e-35,7.457762001051788e-35,fdr_bh,inosine-5'-monophosphate dehydrogenase,ribosomal protein uL11,F,J,"F,J"
TIGR01302,TIGR01951,pearson,['genome_avg_NOSC'],two-sided,45032,0.1742084547954168,[0.17 0.18],9.806952727575208e-304,2.525122339519906e-303,fdr_bh,inosine-5'-monophosphate dehydrogenase,transcription antitermination factor NusB,F,K,"F,K"
TIGR01302,TIGR01953,pearson,['genome_avg_NOSC'],two-sided,46119,0.2327873657227653,[0.22 0.24],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,transcription termination factor NusA,F,K,"F,K"
TIGR01302,TIGR02012,pearson,['genome_avg_NOSC'],two-sided,44639,0.25592446070373104,[0.25 0.26],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,protein RecA,F,L,"F,L"
TIGR01302,TIGR02013,pearson,['genome_avg_NOSC'],two-sided,42188,0.30962237821766714,[0.3  0.32],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,"DNA-directed RNA polymerase, beta subunit",F,K,"F,K"
TIGR01302,TIGR02027,pearson,['genome_avg_NOSC'],two-sided,43612,0.24057720969809415,[0.23 0.25],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,"DNA-directed RNA polymerase, alpha subunit",F,K,"F,K"
TIGR01302,TIGR02075,pearson,['genome_avg_NOSC'],two-sided,44702,0.27306210881590615,[0.26 0.28],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,UMP kinase,F,F,"F,F"
TIGR01302,TIGR02191,pearson,['genome_avg_NOSC'],two-sided,43812,0.2905373185699164,[0.28 0.3 ],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,ribonuclease III,F,J,"F,J"
TIGR01302,TIGR02273,pearson,['genome_avg_NOSC'],two-sided,41639,0.2149975125805009,[0.21 0.22],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,16S rRNA processing protein RimM,F,J,"F,J"
TIGR01302,TIGR02350,pearson,['genome_avg_NOSC'],two-sided,40983,0.08288704092683138,[0.07 0.09],2.129674059364078e-63,2.861473990188091e-63,fdr_bh,inosine-5'-monophosphate dehydrogenase,chaperone protein DnaK,F,J,"F,J"
TIGR01302,TIGR02386,pearson,['genome_avg_NOSC'],two-sided,41890,0.2647389970418143,[0.26 0.27],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,"DNA-directed RNA polymerase, beta' subunit",F,K,"F,K"
TIGR01302,TIGR02397,pearson,['genome_avg_NOSC'],two-sided,44628,0.16207134445980484,[0.15 0.17],2.6970878870822087e-260,6.146571182179052e-260,fdr_bh,inosine-5'-monophosphate dehydrogenase,"DNA polymerase III, subunit gamma and tau",F,L,"F,L"
TIGR01302,TIGR02432,pearson,['genome_avg_NOSC'],two-sided,44230,0.20194365700914924,[0.19 0.21],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,tRNA(Ile)-lysidine synthetase,F,J,"F,J"
TIGR01302,TIGR02729,pearson,['genome_avg_NOSC'],two-sided,45823,0.23332584854278027,[0.22 0.24],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,Obg family GTPase CgtA,F,J,"F,J"
TIGR01302,TIGR03263,pearson,['genome_avg_NOSC'],two-sided,44628,0.21853790957181862,[0.21 0.23],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,guanylate kinase,F,F,"F,F"
TIGR01302,TIGR03594,pearson,['genome_avg_NOSC'],two-sided,45278,0.2903999529897953,[0.28 0.3 ],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,ribosome-associated GTPase EngA,F,J,"F,J"
TIGR01302,TIGR03625,pearson,['genome_avg_NOSC'],two-sided,43152,0.14277323004163134,[0.13 0.15],2.8994734690486202e-195,5.5576484749012474e-195,fdr_bh,inosine-5'-monophosphate dehydrogenase,50S ribosomal protein uL3,F,J,"F,J"
TIGR01302,TIGR03632,pearson,['genome_avg_NOSC'],two-sided,43677,0.342084980536884,[0.33 0.35],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,ribosomal protein uS11,F,J,"F,J"
TIGR01302,TIGR03654,pearson,['genome_avg_NOSC'],two-sided,43061,0.31938092947829233,[0.31 0.33],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,ribosomal protein uL6,F,J,"F,J"
TIGR01302,TIGR03723,pearson,['genome_avg_NOSC'],two-sided,45271,0.22105903217667633,[0.21 0.23],0.0,0.0,fdr_bh,inosine-5'-monophosphate dehydrogenase,tRNA threonylcarbamoyl adenosine modification protein TsaD,F,J,"F,J"
TIGR01302,TIGR03725,pearson,['genome_avg_NOSC'],two-sided,43308,0.10432645659726998,[0.1  0.11],4.5171170278076976e-105,6.810011735335085e-105,fdr_bh,inosine-5'-monophosphate dehydrogenase,tRNA threonylcarbamoyl adenosine modification protein YeaZ,F,J,"F,J"
TIGR01302,TIGR03953,pearson,['genome_avg_NOSC'],two-sided,42952,0.08606423207938262,[0.08 0.1 ],2.0516988330838136e-71,2.8263804106151707e-71,fdr_bh,inosine-5'-monophosphate dehydrogenase,50S ribosomal protein uL4,F,J,"F,J"
TIGR01391,TIGR01393,pearson,['genome_avg_NOSC'],two-sided,50392,0.19356746422005558,[0.19 0.2 ],0.0,0.0,fdr_bh,DNA primase,elongation factor 4,L,J,"J,L"
TIGR01391,TIGR01394,pearson,['genome_avg_NOSC'],two-sided,47618,0.2260702615145585,[0.22 0.23],0.0,0.0,fdr_bh,DNA primase,GTP-binding protein TypA/BipA,L,T,"L,T"
TIGR01391,TIGR01510,pearson,['genome_avg_NOSC'],two-sided,48273,0.11539845012876908,[0.11 0.12],9.480086560686742e-143,1.5690268438410603e-142,fdr_bh,DNA primase,pantetheine-phosphate adenylyltransferase,L,H,"H,L"
TIGR01391,TIGR01632,pearson,['genome_avg_NOSC'],two-sided,48349,0.07365331132974934,[0.06 0.08],3.847275960415683e-59,5.1106140199754375e-59,fdr_bh,DNA primase,ribosomal protein uL11,L,J,"J,L"
TIGR01391,TIGR01951,pearson,['genome_avg_NOSC'],two-sided,50403,0.21883193920899063,[0.21 0.23],0.0,0.0,fdr_bh,DNA primase,transcription antitermination factor NusB,L,K,"K,L"
TIGR01391,TIGR01953,pearson,['genome_avg_NOSC'],two-sided,51968,0.25429614441836407,[0.25 0.26],0.0,0.0,fdr_bh,DNA primase,transcription termination factor NusA,L,K,"K,L"
TIGR01391,TIGR02012,pearson,['genome_avg_NOSC'],two-sided,50283,0.23436793005550452,[0.23 0.24],0.0,0.0,fdr_bh,DNA primase,protein RecA,L,L,"L,L"
